combination,fundinglevel,variance,category,funding,moe
152,100,20,100,91.81095387,41
153,100,18,100,91.00689018,41
154,100,50,100,48.49657559,120
155,100,77,100,52.4374631,180
156,100,42,100,17.42481323,109
157,100,24,100,21.05050674,182
158,100,39,100,50.49667363,199
159,100,23,100,45.96113896,165
160,100,26,100,62.36140418,78
161,100,31,100,43.02450332,128
162,100,26,100,44.06955008,92
163,100,71,100,17.80808223,153
164,100,34,100,29.21637687,128
165,100,62,100,67.98810568,227
166,100,82,100,13.92993854,227
167,100,66,100,76.59067181,185
168,100,10,100,36.43255137,288
169,100,43,100,87.30861438,246
170,100,15,100,79.2370408,105
171,100,19,100,14.39591124,55
172,100,13,100,18.89218266,87
173,100,59,100,71.72956744,246
174,100,67,100,12.34830703,211
175,100,15,100,99.89996325,118
176,100,15,100,73.52588994,244
177,100,43,100,51.07559407,187
178,100,71,100,43.67240805,161
179,100,11,100,16.83308893,253
180,100,63,100,13.80262696,164
181,100,10,100,67.90580974,23
182,100,19,100,32.80137563,87
183,100,73,100,22.44768421,194
184,100,23,100,93.94911463,221
185,100,50,100,43.92442485,117
186,100,26,100,97.11369698,101
187,100,74,100,32.15635314,160
188,100,22,100,79.63737612,75
189,100,10,100,99.34950912,32
190,100,55,100,52.20699672,285
191,100,38,100,95.04294181,135
192,100,46,100,82.8515487,181
193,100,77,100,57.61603833,165
194,100,23,100,16.0554161,182
195,100,10,100,55.54646026,35
196,100,75,100,16.6943456,215
197,100,52,100,23.97771745,171
198,100,25,100,12.10784791,102
199,100,73,100,51.05586269,190
200,100,27,100,63.12559421,54
201,100,127,100,86.27328275,285
202,100,13,100,37.90545258,42
203,100,90,100,77.98621096,208
204,100,16,100,81.40724227,34
205,100,10,100,94.54510155,102
206,100,22,100,26.7088404,48
207,100,55,100,89.31929704,187
208,100,71,100,26.05262509,202
209,100,95,100,39.82409363,219
210,100,48,100,88.41722402,131
211,100,13,100,29.51342199,33
212,100,37,100,14.78286471,86
213,100,12,100,35.83777896,47
214,100,105,100,99.91854307,267
215,100,12,100,55.78114395,27
216,100,57,100,79.24026614,173
217,100,23,100,31.57975059,178
218,100,26,100,93.18596026,108
219,100,38,100,93.71627292,89
220,100,42,100,14.98423312,232
221,100,71,100,28.50194263,251
222,100,36,100,92.54437137,275
223,100,49,100,93.5050262,155
224,100,10,100,78.18582797,26
225,100,53,100,67.53858079,149
226,100,51,100,76.03318814,140
227,100,34,100,98.6652795,202
228,100,29,100,55.83779762,76
229,100,110,100,38.07946168,268
230,100,115,100,47.9039095,239
231,100,17,100,59.11683206,51
232,100,86,100,41.81871122,260
233,100,14,100,72.01809914,251
234,100,17,100,24.39826182,38
235,100,94,100,67.04863916,203
236,100,113,100,24.68815823,251
237,100,29,100,18.48921309,200
238,100,48,100,46.23814236,121
239,100,12,100,92.46462374,24
240,100,18,100,99.14807125,79
241,100,12,100,35.7937727,296
242,100,41,100,46.34438863,89
243,100,55,100,84.33411511,130
244,100,42,100,51.83169004,116
245,100,37,100,69.53126719,113
246,100,20,100,40.94370878,96
247,100,28,100,71.10297696,215
248,100,104,100,33.35284172,253
249,100,31,100,99.33564916,251
250,100,12,100,13.36670095,43
251,100,123,100,49.54641724,255
252,100,64,100,72.47198614,282
253,100,27,100,73.94800113,74
254,100,99,100,29.02007312,247
255,100,89,100,78.62642294,249
256,100,26,100,92.9744036,153
257,100,94,100,62.09682974,244
258,100,37,100,65.10477606,201
259,100,42,100,41.33780866,229
260,100,13,100,51.93277254,73
261,100,14,100,64.89158232,61
262,100,130,100,90.6788116,296
263,100,64,100,20.20373274,143
264,100,117,100,28.11779347,272
265,100,17,100,35.13708664,39
266,100,60,100,74.9260939,222
267,100,48,100,49.31413142,106
268,100,19,100,26.06905072,128
269,100,18,100,29.19148262,45
270,100,37,100,18.23666728,102
271,100,60,100,22.6943249,270
272,100,47,100,11.77986802,194
273,100,112,100,34.78441134,246
274,100,53,100,56.71521902,206
275,100,21,100,10.47848046,153
276,100,35,100,32.92919461,164
277,100,118,100,59.07942155,249
278,100,49,100,53.49937032,122
279,100,91,100,91.65175622,279
280,100,81,100,98.35793323,168
281,100,11,100,88.53485548,34
282,100,29,100,48.76432037,162
283,100,41,100,94.97234426,252
284,100,24,100,49.10086889,62
285,100,69,100,64.68966363,225
286,100,78,100,28.05216311,233
287,100,45,100,18.1096765,236
288,100,45,100,71.49915219,102
289,100,23,100,94.58283808,50
290,100,10,100,17.33512757,23
291,100,28,100,38.54281607,86
292,100,16,100,71.10996846,267
293,100,30,100,83.57832694,110
294,100,94,100,94.89765846,220
295,100,115,100,93.71954309,284
296,100,16,100,61.97942449,191
297,100,19,100,13.64059439,67
298,100,122,100,51.78953708,268
299,100,13,100,91.54469606,26
300,100,37,100,53.68253035,145
301,100,51,100,19.36081635,290
302,100,16,100,26.37213811,55
303,100,17,100,42.76552276,44
304,100,79,100,45.32983199,276
305,100,36,100,42.52873429,84
306,100,29,100,90.58456045,68
307,100,69,100,79.54449014,191
308,100,52,100,13.17591604,133
309,100,12,100,16.61223287,33
310,100,51,100,27.54392555,280
311,100,72,100,83.83125367,212
312,100,90,100,21.11926344,212
313,100,19,100,48.66235045,130
314,100,44,100,37.20199202,245
315,100,65,100,20.01849875,246
316,100,25,100,51.32091646,117
317,100,10,100,93.18677654,33
318,100,87,100,15.90818698,194
319,100,75,100,94.7740477,293
320,100,70,100,50.841537,189
321,100,25,100,72.86643946,85
322,100,56,100,85.95031168,183
323,100,23,100,96.26446343,121
324,100,44,100,19.84902179,150
325,100,31,100,35.58885841,150
326,100,64,100,90.70077317,299
327,100,62,100,73.26113017,141
328,100,79,100,84.67182512,204
329,100,21,100,38.91078869,120
330,100,59,100,73.02428972,253
331,100,112,100,43.0937537,225
332,100,31,100,46.99032148,132
333,100,25,100,92.83860174,55
334,100,23,100,15.37794375,118
335,100,90,100,43.29235554,184
336,100,42,100,26.17245541,92
337,100,70,100,62.46900884,156
338,100,26,100,84.99293968,61
339,100,32,100,55.88632987,93
340,100,10,100,23.56878153,46
341,100,36,100,89.30017596,123
342,100,41,100,85.50345105,98
343,100,12,100,34.11782202,24
344,100,16,100,78.12953355,69
345,100,46,100,50.83115574,96
346,100,27,100,58.08215773,55
347,100,28,100,66.96878877,74
348,100,122,100,14.88559917,285
349,100,46,100,13.55052976,239
350,100,78,100,18.08311359,194
351,100,103,100,88.97855613,228
352,100,102,100,32.2799566,265
353,100,11,100,97.84242882,290
354,100,25,100,99.48589516,51
355,100,43,100,47.96303081,229
356,100,54,100,13.22353939,238
357,100,47,100,89.22897785,246
358,100,34,100,96.10467873,278
359,100,29,100,43.66847222,127
360,100,55,100,24.90172473,277
361,100,73,100,96.47745556,197
362,100,67,100,66.94622142,183
363,100,19,100,93.24710291,191
364,100,122,100,37.17517288,244
365,100,16,100,22.61144126,174
366,100,16,100,20.93149523,89
367,100,19,100,78.08067689,65
368,100,10,100,69.3030274,33
369,100,22,100,85.57710368,50
370,100,72,100,67.65500758,159
371,100,41,100,52.33717423,119
372,100,34,100,94.24264983,80
373,100,11,100,27.00192686,41
374,100,14,100,39.9751002,31
375,100,12,100,87.70710404,251
376,100,63,100,63.94838648,177
377,100,12,100,25.77710617,247
378,100,104,100,31.58011945,277
379,100,50,100,50.85052654,107
380,100,13,100,73.40073072,36
381,100,10,100,45.78138191,230
382,100,43,100,49.25415086,130
383,100,81,100,13.11570551,268
384,100,19,100,36.3476579,89
385,100,27,100,56.60294265,204
386,100,29,100,82.8511751,63
387,100,11,100,31.76839337,100
388,100,11,100,44.72453406,25
389,100,97,100,56.24482163,204
390,100,18,100,49.22066122,88
391,100,41,100,37.76664297,115
392,100,86,100,80.12151701,202
393,100,14,100,76.4282468,245
394,100,73,100,82.08760968,156
395,100,77,100,32.12689408,164
396,100,80,100,10.73259888,263
397,100,10,100,23.10643364,52
398,100,46,100,41.81178103,114
399,100,25,100,96.90348051,249
400,100,14,100,72.55520318,85
401,100,31,100,44.73795873,112
402,100,57,100,61.92688183,224
403,100,10,100,69.04563561,25
404,100,35,100,36.42671214,296
405,100,46,100,90.1280321,96
406,100,35,100,90.56673482,111
407,100,16,100,22.30735922,64
408,100,10,100,52.72125935,79
409,100,48,100,89.55695087,239
410,100,76,100,69.17610491,219
411,100,28,100,51.1391578,56
412,100,25,100,79.6559787,54
413,100,52,100,60.48218135,126
414,100,46,100,72.70274056,242
415,100,18,100,52.62548378,293
416,100,21,100,19.76142573,97
417,100,20,100,56.47001125,109
418,100,24,100,37.11048543,166
419,100,14,100,96.41430004,46
420,100,11,100,18.90898452,186
421,100,87,100,70.48024263,194
422,100,72,100,42.3048246,186
423,100,93,100,53.54307095,206
424,100,10,100,64.34192297,22
425,100,16,100,12.96522119,46
426,100,20,100,88.70571968,90
427,100,34,100,10.22870548,126
428,100,39,100,31.50432162,90
429,100,62,100,53.70922736,213
430,100,14,100,81.96157974,64
431,100,27,100,54.36337196,139
432,100,32,100,77.85094252,295
433,100,39,100,71.20743766,268
434,100,84,100,41.06006132,173
435,100,39,100,10.97879914,91
436,100,30,100,15.30636941,92
437,100,72,100,12.26879145,192
438,100,22,100,99.66102503,75
439,100,15,100,73.2203449,147
440,100,19,100,32.58893294,53
441,100,110,100,41.83696238,261
442,100,17,100,26.16303075,185
443,100,30,100,52.02336045,259
444,100,132,100,47.87964001,292
445,100,26,100,60.04119729,105
446,100,10,100,85.15918599,85
447,100,15,100,49.63331413,195
448,100,26,100,69.40464581,74
449,100,34,100,48.89679874,250
450,100,25,100,57.90218597,182
451,100,80,100,23.22550445,213
452,100,31,100,59.15303432,299
453,100,13,100,40.61474243,42
454,100,18,100,99.28572838,43
455,100,99,100,67.81237982,294
456,100,59,100,64.84670831,172
457,100,11,100,89.45972201,85
458,100,26,100,33.89718792,247
459,100,13,100,22.01172933,213
460,100,19,100,81.71990083,98
461,100,12,100,22.12248313,237
462,100,45,100,45.24787443,155
463,100,17,100,56.62967847,41
464,100,11,100,45.59695613,23
465,100,13,100,71.86144729,60
466,100,40,100,44.65382573,121
467,100,17,100,85.21411,44
468,100,15,100,40.28349753,38
469,100,11,100,92.00148441,33
470,100,46,100,79.04067947,261
471,100,138,100,30.25828872,280
472,100,57,100,45.71344899,175
473,100,75,100,23.84884449,170
474,100,20,100,83.20083349,45
475,100,93,100,79.73336363,222
476,100,115,100,41.77992496,262
477,100,62,100,85.02324335,209
478,100,28,100,61.50334812,86
479,100,12,100,13.73149768,263
480,100,11,100,83.94263528,28
481,100,43,100,73.74904812,244
482,100,113,100,53.88448992,267
483,100,37,100,29.3610733,126
484,100,12,100,50.33281989,52
485,100,41,100,57.11378074,297
486,100,11,100,54.02144264,96
487,100,28,100,86.60551463,228
488,100,17,100,39.82036597,147
489,100,22,100,90.17761088,138
490,100,24,100,12.95798026,188
491,100,17,100,82.33383135,41
492,100,32,100,90.8543614,78
493,100,16,100,12.07957568,82
494,100,39,100,18.46734915,99
495,100,100,100,86.25238085,209
496,100,16,100,95.05165796,290
497,100,14,100,27.69857906,35
498,100,55,100,50.55429945,259
499,100,24,100,91.53944465,297
500,100,49,100,23.64582924,162
501,100,49,100,73.44361743,192
502,100,21,100,28.6045021,185
503,100,11,100,21.83753343,41
504,100,60,100,49.24311918,216
505,100,29,100,12.61529626,59
506,100,45,100,36.72312202,132
507,100,110,100,73.6026554,231
508,100,16,100,30.92700233,37
509,100,24,100,17.50371423,53
510,100,53,100,47.82545408,278
511,100,92,100,61.16499114,217
512,100,17,100,10.29149051,101
513,100,14,100,17.99651067,290
514,100,28,100,57.35849217,87
515,100,125,100,12.63057779,290
516,100,45,100,92.24934064,149
517,100,121,100,12.37934253,277
518,100,27,100,61.57020346,288
519,100,73,100,58.71864065,199
520,100,10,100,50.77198074,153
521,100,15,100,56.62560006,40
522,100,21,100,95.25645772,159
523,100,56,100,55.98744528,150
524,100,103,100,85.92497004,206
525,100,21,100,75.80205707,46
526,100,10,100,19.1802966,29
527,100,131,100,45.97249657,284
528,100,75,100,19.83286904,196
529,100,64,100,61.19753261,168
530,100,46,100,12.48470039,120
531,100,109,100,49.184615,262
532,100,67,100,66.26033597,269
533,100,24,100,39.44652525,88
534,100,37,100,46.14416823,216
535,100,12,100,93.78805312,219
536,100,15,100,69.17950763,37
537,100,125,100,31.36154695,284
538,100,37,100,74.80731912,84
539,100,48,100,47.01857861,253
540,100,37,100,20.22973024,183
541,100,36,100,66.99893174,108
542,100,27,100,78.0627015,125
543,100,92,100,32.4314387,292
544,100,27,100,20.78765041,71
545,100,52,100,87.24005282,133
546,100,19,100,84.68454368,78
547,100,31,100,52.62859839,112
548,100,18,100,32.68977045,51
549,100,31,100,40.08979626,258
550,100,10,100,89.82160758,250
551,100,32,100,64.81210507,193
552,100,13,100,53.38200087,34
553,100,35,100,19.68123826,155
554,100,100,100,38.04283892,286
555,100,73,100,40.97655326,148
556,100,11,100,87.19799397,223
557,100,36,100,79.3840136,108
558,100,17,100,70.98969106,75
559,100,15,100,45.66101458,59
560,100,56,100,79.45230855,249
561,100,17,100,39.3990977,85
562,100,18,100,71.87604034,199
563,100,27,100,20.39551566,175
564,100,61,100,45.68870657,249
565,100,112,100,88.63486279,284
566,100,19,100,54.73947742,176
567,100,101,100,29.36596301,234
568,100,25,100,80.14686819,262
569,100,49,100,96.74038522,180
570,100,49,100,47.23007792,109
571,100,12,100,23.00401064,46
572,100,24,100,51.71488239,62
573,100,66,100,36.65865357,263
574,100,104,100,34.8600243,275
575,100,45,100,36.58528899,117
576,100,95,100,37.96727902,265
577,100,42,100,53.99417659,272
578,100,34,100,48.04752021,112
579,100,17,100,65.08930777,82
580,100,21,100,19.61927906,67
581,100,130,100,33.18047089,275
582,100,62,100,31.33845511,163
583,100,39,100,99.07100038,226
584,100,10,100,71.92790939,40
585,100,87,100,52.54933028,268
586,100,69,100,98.5523704,168
587,100,28,100,71.85421564,88
588,100,32,100,11.84977591,223
589,100,49,100,48.71835176,142
590,100,53,100,19.15828914,237
591,100,12,100,27.18390939,32
592,100,138,100,20.47363658,281
593,100,18,100,85.17315856,97
594,100,20,100,92.4004418,100
595,100,10,100,34.01623161,96
596,100,12,100,44.26512987,29
597,100,20,100,20.97089269,45
598,100,24,100,83.97932769,82
599,100,16,100,89.48766784,59
600,100,26,100,81.11494055,60
601,100,27,100,94.27987835,66
602,100,41,100,37.06292223,106
603,100,10,100,24.73465889,28
604,100,36,100,22.22515053,80
605,100,12,100,98.39286591,59
606,100,121,100,51.09628739,267
607,100,24,100,14.60894431,117
608,100,39,100,26.49156714,260
609,100,100,100,48.71211384,224
610,100,27,100,47.09373381,115
611,100,37,100,94.43068626,81
612,100,29,100,96.20462958,278
613,100,48,100,29.91679748,109
614,100,40,100,61.93235386,126
615,100,68,100,78.91864498,144
616,100,73,100,40.30596147,279
617,100,25,100,70.56367266,137
618,100,40,100,50.33307296,269
619,100,95,100,47.19626963,300
620,100,18,100,64.09410421,233
621,100,30,100,72.33396299,122
622,100,41,100,13.28807722,169
623,100,68,100,70.26134241,249
624,100,29,100,70.90403637,298
625,100,85,100,44.90928382,241
626,100,20,100,80.65668812,221
627,100,49,100,47.73361248,101
628,100,27,100,22.90304223,84
629,100,22,100,17.92254745,112
630,100,18,100,10.75135443,85
631,100,11,100,73.77066969,24
632,100,68,100,54.4042231,149
633,100,79,100,93.0589563,163
634,100,117,100,80.60008301,261
635,100,97,100,61.3732586,201
636,100,60,100,75.84773057,186
637,100,29,100,89.36092205,113
638,100,27,100,66.81798472,199
639,100,15,100,17.16155509,74
640,100,10,100,82.61966314,25
641,100,15,100,76.39902451,35
642,100,32,100,40.24439883,221
643,100,17,100,15.41649534,233
644,100,107,100,99.38243041,231
645,100,29,100,92.30120169,216
646,100,32,100,10.04500053,88
647,100,15,100,47.87357978,45
648,100,74,100,77.76943058,224
649,100,17,100,60.84897795,61
650,100,39,100,92.80109148,123
651,100,55,100,53.17713665,155
652,100,11,100,54.85590305,28
653,100,19,100,38.45238555,151
654,100,54,100,46.61601965,177
655,100,30,100,12.69040842,89
656,100,12,100,61.53337886,92
657,100,64,100,32.65062082,231
658,100,12,100,89.57049659,65
659,100,51,100,55.83940144,201
660,100,35,100,72.16304474,128
661,100,13,100,28.61173714,100
662,100,58,100,38.38256488,167
663,100,10,100,44.88497777,30
664,100,17,100,39.83212795,88
665,100,40,100,36.53383471,189
666,100,114,100,70.47933535,256
667,100,41,100,43.48718964,100
668,100,59,100,39.98593486,169
669,100,48,100,50.41822394,267
670,100,52,100,14.3374772,273
671,100,57,100,91.94541964,177
672,100,37,100,15.53209573,233
673,100,73,100,54.36844119,222
674,100,112,100,93.08882797,271
675,100,42,100,46.25008795,270
676,100,26,100,16.6969649,199
677,100,68,100,83.05093407,147
678,100,16,100,68.136953,32
679,100,15,100,95.8835136,31
680,100,41,100,62.4329755,296
681,100,36,100,93.22172615,131
682,100,86,100,33.58820029,297
683,100,23,100,74.28713971,50
684,100,21,100,18.07124213,78
685,100,15,100,49.92855514,44
686,100,19,100,44.04819232,58
687,100,27,100,38.64125866,299
688,100,57,100,47.16130354,141
689,100,104,100,30.85292332,214
690,100,13,100,55.15732319,83
691,100,65,100,45.3847144,207
692,100,28,100,43.49669554,189
693,100,16,100,44.708332,36
694,100,57,100,34.30578896,126
695,100,27,100,99.70558802,91
696,100,11,100,80.55069571,23
697,100,13,100,52.30957358,44
698,100,14,100,66.58746971,79
699,100,24,100,57.12421306,112
700,100,21,100,74.2710043,105
701,100,55,100,87.73722417,154
702,100,87,100,58.41301906,210
703,100,12,100,97.53836048,40
704,100,31,100,14.15008633,83
705,100,32,100,40.21950018,177
706,100,10,100,79.00040944,20
707,100,23,100,48.01325048,223
708,100,32,100,85.32017669,74
709,100,11,100,95.61966928,49
710,100,30,100,47.89057036,94
711,100,11,100,72.408825,38
712,100,42,100,76.72008273,231
713,100,118,100,28.0742366,269
714,100,18,100,86.18198534,193
715,100,12,100,87.34281881,110
716,100,28,100,14.8920455,105
717,100,21,100,96.75439055,131
718,100,86,100,40.55257806,222
719,100,10,100,56.98754966,28
720,100,67,100,55.2422528,159
721,100,40,100,43.47990586,111
722,100,63,100,66.52975751,206
723,100,10,100,23.28348907,21
724,100,48,100,29.49230875,97
725,100,17,100,89.50384485,38
726,100,32,100,62.61467999,138
727,100,12,100,94.67908459,109
728,100,85,100,69.66572709,177
729,100,58,100,77.662062,173
730,100,15,100,83.80672414,39
731,100,102,100,12.46022878,262
732,100,34,100,20.93661613,156
733,100,44,100,59.82715131,106
734,100,15,100,17.73308225,72
735,100,12,100,77.6099234,40
736,100,111,100,59.82388117,265
737,100,78,100,29.29816794,174
738,100,51,100,32.86265304,135
739,100,48,100,31.87841875,160
740,100,80,100,48.92098278,217
741,100,12,100,27.97965207,34
742,100,88,100,44.00986222,271
743,100,35,100,70.76745171,99
744,100,76,100,15.53640986,155
745,100,99,100,51.63594971,276
746,100,45,100,69.35021608,193
747,100,107,100,80.07415407,240
748,100,130,100,11.4967536,295
749,100,10,100,12.05633104,22
750,100,81,100,85.42043963,175
751,100,17,100,23.17392185,131
752,100,86,100,83.18993626,183
753,100,29,100,38.03069668,243
754,100,11,100,21.85648881,23
755,100,132,100,52.04116808,287
756,100,65,100,87.68974143,238
757,100,116,100,37.88379286,294
758,100,25,100,97.6706534,66
759,100,24,100,16.52206387,76
760,100,66,100,20.28270316,188
761,100,107,100,57.56046472,243
762,100,11,100,46.64701038,243
763,100,12,100,77.69097062,38
764,100,10,100,71.23993618,51
765,100,10,100,28.29559448,286
766,100,14,100,82.43037032,38
767,100,42,100,44.64783442,192
768,100,55,100,93.67468628,290
769,100,51,100,89.94012125,135
770,100,84,100,83.78936566,248
771,100,21,100,20.15687317,100
772,100,11,100,11.92765713,118
773,100,17,100,32.85883258,44
774,100,68,100,35.96406951,287
775,100,56,100,73.28081945,122
776,100,11,100,19.79989265,23
777,100,43,100,69.8928283,194
778,100,17,100,78.67102803,79
779,100,130,100,34.78488841,281
780,100,19,100,27.99865951,228
781,100,11,100,16.31226132,73
782,100,37,100,35.27767224,102
783,100,99,100,88.14471212,246
784,100,56,100,40.48096025,172
785,100,16,100,89.43254191,51
786,100,10,100,37.11231976,23
787,100,13,100,92.28599955,35
788,100,16,100,83.22768583,57
789,100,15,100,79.06330011,38
790,100,54,100,47.94470054,200
791,100,17,100,32.22171477,279
792,100,28,100,25.66780519,262
793,100,16,100,85.46860014,72
794,100,27,100,36.61505706,221
795,100,36,100,22.49904461,200
796,100,14,100,46.35884878,193
797,100,36,100,15.41621472,298
798,100,68,100,93.6396636,262
799,100,33,100,98.41366185,79
800,100,94,100,36.83148964,214
801,100,100,100,63.21818587,204
802,100,14,100,93.84904356,121
803,100,82,100,84.48191391,209
804,100,16,100,33.77389917,51
805,100,109,100,22.20014633,246
806,100,114,100,21.57852866,239
807,100,52,100,62.99680834,194
808,100,12,100,61.25331462,36
809,100,44,100,78.6778811,283
810,100,25,100,99.32513931,98
811,100,22,100,53.50848007,58
812,100,22,100,63.8473049,56
813,100,42,100,23.74191072,197
814,100,28,100,68.46488906,58
815,100,18,100,29.05850426,160
816,100,45,100,21.64193394,170
817,100,17,100,60.42355209,290
818,100,10,100,96.48544204,32
819,100,46,100,21.157596,118
820,100,67,100,15.80093448,213
821,100,129,100,46.5013075,265
822,100,21,100,97.53508337,63
823,100,117,100,38.58177402,266
824,100,67,100,20.16724651,230
825,100,11,100,33.78592505,23
826,100,128,100,53.56774527,298
827,100,19,100,44.7390046,61
828,100,83,100,42.3169647,173
829,100,72,100,75.15532205,145
830,100,12,100,28.70679745,63
831,100,15,100,23.75915219,50
832,100,76,100,16.27283975,189
833,100,21,100,47.61331269,73
834,100,50,100,88.37655597,117
835,100,37,100,73.37381177,209
836,100,61,100,81.93581701,148
837,100,11,100,38.4200801,30
838,100,101,100,92.88883258,206
839,100,35,100,51.14709593,105
840,100,20,100,93.77953464,132
841,100,37,100,62.71367643,102
842,100,43,100,75.46841704,101
843,100,42,100,62.86758917,300
844,100,14,100,32.28724513,30
845,100,121,100,82.3297167,271
846,100,47,100,13.34613403,112
847,100,52,100,23.97113239,106
848,100,64,100,67.00807629,211
849,100,119,100,76.52501678,262
850,100,26,100,43.34951558,184
851,100,11,100,28.93411046,198
852,100,14,100,29.15661135,34
853,100,17,100,90.34528983,133
854,100,51,100,21.00352996,227
855,100,74,100,14.49734768,209
856,100,20,100,90.97881611,94
857,100,41,100,92.84567887,97
858,100,44,100,71.76210298,159
859,100,19,100,93.28455537,292
860,100,56,100,72.72035758,210
861,100,14,100,41.30025695,105
862,100,11,100,78.35353739,122
863,100,72,100,73.36526425,149
864,100,41,100,47.80964516,94
865,100,19,100,35.32524334,49
866,100,16,100,77.58227578,110
867,100,68,100,62.27894901,166
868,100,52,100,18.8190256,211
869,100,16,100,17.49470733,100
870,100,19,100,12.36941368,169
871,100,14,100,37.04601146,35
872,100,79,100,46.07666741,209
873,100,16,100,84.24215684,34
